word_1	word_2	biword	frequency
sometimes	AFF	sometimes|AFF	2
NMLZ.INF	hazel.brush	NMLZ.INF|hazel.brush	1
hazel.brush	DEM	hazel.brush|DEM	1
PROG	small	PROG|small	1
ITER	peel	ITER|peel	1
peel	TH.IMPL	peel|TH.IMPL	1
TH.IMPL	TH.1OBJ	TH.IMPL|TH.1OBJ	1
TH.1OBJ	3SBJ.IMPL	TH.1OBJ|3SBJ.IMPL	1
then	DEM.DIST	then|DEM.DIST	1
DEM.DIST	fine	DEM.DIST|fine	1
weave	NMLZ.INF.	weave|NMLZ.INF.	1
NMLZ.INF.	be.large	NMLZ.INF.|be.large	1
DEM.DIST	very	DEM.DIST|very	2
dry<nmlz.p>.	DEM.DIST	dry<nmlz.p>.|DEM.DIST	1
DEM.DIST	hazel.brush	DEM.DIST|hazel.brush	1
be.large	cl.small.round[nmlz]	be.large|cl.small.round[nmlz]	1
cl.small.round[nmlz]	DEM	cl.small.round[nmlz]|DEM	1
ADVS	pack.basket	ADVS|pack.basket	1
pack.basket	SER	pack.basket|SER	1
make	3SBJ.IMPL.	make|3SBJ.IMPL.	2
3SBJ.IMPL.	sometimes	3SBJ.IMPL.|sometimes	1
EMPH	tightly.woven.pack.basket	EMPH|tightly.woven.pack.basket	1
tightly.woven.pack.basket	DIM	tightly.woven.pack.basket|DIM	1
make<nmlz.p>	very	make<nmlz.p>|very	1
very	show.so	very|show.so	1
show.so	INST.IMPL[3SBJ.STV]	show.so|INST.IMPL[3SBJ.STV]	1
white.grass	hupa	white.grass|hupa	1
hupa	DEM	hupa|DEM	1
white.grass	here	white.grass|here	1
ITER	buy	ITER|buy	1
1PL	white.grass.	1PL|white.grass.	1
white.grass.	very	white.grass.|very	1
be.hard[3sbj.stv]	when	be.hard[3sbj.stv]|when	1
when	see	when|see	1
only	hazel.brush	only|hazel.brush	1
hazel.brush	here	hazel.brush|here	1
here	when	here|when	1
3SBJ.INDF	willow.root.	3SBJ.INDF|willow.root.	1
make	3SBJ<NMLZ.P>IMPL	make|3SBJ<NMLZ.P>IMPL	5
3SBJ.INDF	cloth.	3SBJ.INDF|cloth.	1
cloth.	buck.skin	cloth.|buck.skin	1
buck.skin	SER	buck.skin|SER	1
3SBJ.IMPL	dress.	3SBJ.IMPL|dress.	1
dress.	PROG	dress.|PROG	1
be.two	piece	be.two|piece	1
piece	3SBJ.INDF	piece|3SBJ.INDF	1
3SBJ.INDF	front	3SBJ.INDF|front	1
front	also	front|also	1
SER	piece	SER|piece	1
piece	make	piece|make	1
3SBJ.IMPL.	behind	3SBJ.IMPL.|behind	1
behind	on.that.side	behind|on.that.side	1
make<nmlz>.	DEM	make<nmlz>.|DEM	1
DEF	be.special.occasion	DEF|be.special.occasion	2
be.special.occasion	NMLZ.P	be.special.occasion|NMLZ.P	2
DEF	dress	DEF|dress	1
dress	NMLZ.P	dress|NMLZ.P	1
make.fancy	3SBJ.IMPL.	make.fancy|3SBJ.IMPL.	2
all	be.one	all|be.one	1
be.one	be.so	be.one|be.so	1
glass.beads	DEM	glass.beads|DEM	1
PROG	put.on	PROG|put.on	1
pine.nut.beads.	AFF	pine.nut.beads.|AFF	1
3NEG	DEF	3NEG|DEF	1
DEM	another.kind	DEM|another.kind	1
another.kind	PROG	another.kind|PROG	1
ITER	wear<nmlz.p>.	ITER|wear<nmlz.p>.	1
wear<nmlz.p>.	DEM	wear<nmlz.p>.|DEM	1
EMPH	buck.skin	EMPH|buck.skin	1
buck.skin	only	buck.skin|only	1
only	no	only|no	1
3SBJ.INDF	be.attached[3sbj.stv].	3SBJ.INDF|be.attached[3sbj.stv].	1
be.attached[3sbj.stv].	DEM	be.attached[3sbj.stv].|DEM	1
DEF	wear	DEF|wear	2
wear	NMLZ.P.	wear|NMLZ.P.	2
around	bare	around|bare	1
foot	go<nmlz.p>	foot|go<nmlz.p>	1
NEG	wear	NEG|wear	1
wear	foot[nmlz].	wear|foot[nmlz].	1
foot[nmlz].	DEM	foot[nmlz].|DEM	1
PROG	work.at	PROG|work.at	1
work.at	3SBJ.IMPL	work.at|3SBJ.IMPL	1
3SBJ.IMPL	front.dress	3SBJ.IMPL|front.dress	1
think[nmlz]	nice	think[nmlz]|nice	1
nice	OPT	nice|OPT	1
OPT	very	OPT|very	1
INST[1SBJ]	somebody	INST[1SBJ]|somebody	1
somebody	nice	somebody|nice	1
very	make	very|make	1
front.dress	when	front.dress|when	1
when	make	when|make	1
NMLZ.P.	1NEG	NMLZ.P.|1NEG	1
how	INDF	how|INDF	2
NMLZ.P.	EMPH	NMLZ.P.|EMPH	1
1SBJ	DEF	1SBJ|DEF	1
abalone	INCH	abalone|INCH	1
necklace.	sometimes	necklace.|sometimes	1
EMPH	dress	EMPH|dress	1
dress	LOC	dress|LOC	2
split	CAUS	split|CAUS	3
INCH	grind	INCH|grind	2
grind	3SBJ.INDF	grind|3SBJ.INDF	3
3SBJ.INDF	rock	3SBJ.INDF|rock	1
very	be.rough[3sbj.stv]	very|be.rough[3sbj.stv]	1
be.rough[3sbj.stv]	DEM	be.rough[3sbj.stv]|DEM	1
3SBJ.INDF	be.back	3SBJ.INDF|be.back	2
be.back	3SBJ.DEF[NMLZ.POSS]	be.back|3SBJ.DEF[NMLZ.POSS]	1
3SBJ.DEF[NMLZ.POSS]	on.that.side	3SBJ.DEF[NMLZ.POSS]|on.that.side	1
on.that.side	blood	on.that.side|blood	1
all	grind	all|grind	1
grind	3SBJ.INDF.	grind|3SBJ.INDF.	3
[split	CAUS	[split|CAUS	4
CAUS	3SBJ.IMP]	CAUS|3SBJ.IMP]	3
3SBJ.IMP]	something	3SBJ.IMP]|something	1
3OBJ[1SBJ]	something	3OBJ[1SBJ]|something	1
TH.IMPL	INST.IMPL[3SBJ.DEF]	TH.IMPL|INST.IMPL[3SBJ.DEF]	1
INST.IMPL[3SBJ.DEF]	[split	INST.IMPL[3SBJ.DEF]|[split	1
CAUS	3SBJ.IMP].	CAUS|3SBJ.IMP].	1
3SBJ.IMP].	PROG	3SBJ.IMP].|PROG	1
3SBJ.IMPL	[split	3SBJ.IMPL|[split	1
3SBJ.IMP]	PL	3SBJ.IMP]|PL	1
PL	cut	PL|cut	1
3SBJ.IMP]	think[nmlz]	3SBJ.IMP]|think[nmlz]	1
CESS	DEM.DIST	CESS|DEM.DIST	1
be.whatever.length	3SBJ.INDF.	be.whatever.length|3SBJ.INDF.	1
3SBJ.INDF.	some	3SBJ.INDF.|some	1
some	dress	some|dress	1
3SBJ.INDF	some	3SBJ.INDF|some	1
some	glass.beads	some|glass.beads	1
glass.beads	TH.SUB	glass.beads|TH.SUB	1
put.on	3SBJ.INDF.	put.on|3SBJ.INDF.	4
3SBJ.INDF.	DEF	3SBJ.INDF.|DEF	2
DEF	necklace	DEF|necklace	1
necklace	DEF	necklace|DEF	1
make	3SBJ<NMLZ.P>IMPL.	make|3SBJ<NMLZ.P>IMPL.	4
SER	very	SER|very	1
very	EMPH	very|EMPH	1
EMPH	be.a.lot	EMPH|be.a.lot	1
be.a.lot	work	be.a.lot|work	1
work	3SBJ.IMPL	work|3SBJ.IMPL	1
SER	when	SER|when	2
work	NMLZ.P.	work|NMLZ.P.	2
very	be.hard.work[3sbj.stv]	very|be.hard.work[3sbj.stv]	1
be.hard.work[3sbj.stv]	when	be.hard.work[3sbj.stv]|when	1
then	EMPH	then|EMPH	1
EMPH	split	EMPH|split	1
3SBJ.IMPL	PL	3SBJ.IMPL|PL	1
3SBJ.INDF	nicely	3SBJ.INDF|nicely	1
nicely	INCH	nicely|INCH	2
so	grind	so|grind	1
then	both.sides	then|both.sides	1
both.sides	make.hole	both.sides|make.hole	1
make.hole	3SBJ.IMPL	make.hole|3SBJ.IMPL	1
think[nmlz]	INCH	think[nmlz]|INCH	1
INCH	string	INCH|string	1
string	3SBJ.INDF.	string|3SBJ.INDF.	1
3SBJ.INDF.	glass.beads	3SBJ.INDF.|glass.beads	1
glass.beads	AFF	glass.beads|AFF	1
put.with	3SBJ.INDF.	put.with|3SBJ.INDF.	1
3SBJ.INDF.	necklace	3SBJ.INDF.|necklace	1
necklace	DEM	necklace|DEM	1
then	make<nmlz.p>.	then|make<nmlz.p>.	1
3SBJ.IMPL	when	3SBJ.IMPL|when	4
dance	3SBJ.INDF	dance|3SBJ.INDF	6
very	nice	very|nice	1
nice	appear	nice|appear	1
wear.around.neck	3SBJ.DEF	wear.around.neck|3SBJ.DEF	3
3SBJ.DEF	men	3SBJ.DEF|men	1
men	also	men|also	1
3SBJ.DEF	glass.beads	3SBJ.DEF|glass.beads	1
glass.beads	small.dentalia.	glass.beads|small.dentalia.	1
small.dentalia.	DEM.PROX	small.dentalia.|DEM.PROX	1
all	valuables	all|valuables	1
valuables	PROG	valuables|PROG	1
PROG	wear.around.neck	PROG|wear.around.neck	1
dance	INST.IMPL[3SBJ.DEF].	dance|INST.IMPL[3SBJ.DEF].	3
INST.IMPL[3SBJ.DEF].	abalone	INST.IMPL[3SBJ.DEF].|abalone	1
very	use	very|use	1
3SBJ.IMPL	dress	3SBJ.IMPL|dress	1
dress	when	dress|when	1
3SBJ<NMLZ.P>IMPL.	girl	3SBJ<NMLZ.P>IMPL.|girl	1
PL	wear.dress	PL|wear.dress	1
wear.dress	NMLZ.INF	wear.dress|NMLZ.INF	1
AFF	chin.tattoo	AFF|chin.tattoo	1
chin.tattoo	when	chin.tattoo|when	1
INDF	DEF	INDF|DEF	2
3SBJ<NMLZ.P>IMPL	1NEG	3SBJ<NMLZ.P>IMPL|1NEG	1
ADVS.	somebody	ADVS.|somebody	1
PROG	how	PROG|how	1
how	do	how|do	3
cut	3SBJ<NMLZ.P>IMPL.	cut|3SBJ<NMLZ.P>IMPL.	2
INCH	chin.tattoo	INCH|chin.tattoo	1
chin.tattoo	make	chin.tattoo|make	1
make	3SBJ.INDF.	make|3SBJ.INDF.	1
3SBJ.IMPL	chin	3SBJ.IMPL|chin	1
chin	3SBJ.DEF[NMLZ.LOC].	chin|3SBJ.DEF[NMLZ.LOC].	1
3SBJ.DEF[NMLZ.LOC].	PROG	3SBJ.DEF[NMLZ.LOC].|PROG	1
3SBJ.STV	AFF	3SBJ.STV|AFF	1
AFF	woman	AFF|woman	1
woman	be.one	woman|be.one	1
do	3SBJ<NMLZ.P>IMPL.	do|3SBJ<NMLZ.P>IMPL.	1
3SBJ<NMLZ.P>IMPL.	flint	3SBJ<NMLZ.P>IMPL.|flint	1
flint	PROG	flint|PROG	1
cut	INST.IMPL[NMLZ].	cut|INST.IMPL[NMLZ].	1
PROG	charcoal	PROG|charcoal	1
charcoal	then	charcoal|then	2
then	do	then|do	1
3SBJ.IMPL	charcoal	3SBJ.IMPL|charcoal	1
do	TH.SUB	do|TH.SUB	1
TH.SUB	INST.IMPL[NMLZ]	TH.SUB|INST.IMPL[NMLZ]	1
INST.IMPL[NMLZ]	DEM.DIST	INST.IMPL[NMLZ]|DEM.DIST	1
DEM.DIST	CESS	DEM.DIST|CESS	1
EMP	do	EMP|do	1
EMP	cut	EMP|cut	1
be.three	cut	be.three|cut	1
cut	NMLZ	cut|NMLZ	2
be.wide	cut	be.wide|cut	1
cut	NMLZ.	cut|NMLZ.	1
NMLZ.	sometimes	NMLZ.|sometimes	1
EMPH	be.narrow	EMPH|be.narrow	1
be.narrow	cut	be.narrow|cut	1
trail	3POSS	trail|3POSS	1
name	TH.IMPL[3SBJ.PASS].	name|TH.IMPL[3SBJ.PASS].	1
TH.IMPL[3SBJ.PASS].	sometimes	TH.IMPL[3SBJ.PASS].|sometimes	1
some	stand.up	some|stand.up	1
3SBJ.INDF.	sometimes	3SBJ.INDF.|sometimes	1
for.nothing	cut	for.nothing|cut	1
3SBJ.IMPL.	enough	3SBJ.IMPL.|enough	1
enough	AFF	enough|AFF	1
AFF	be.long	AFF|be.long	1
be.long	headdress.	be.long|headdress.	3
headdress.	1SG	headdress.|1SG	1
3OBJ[1SBJ]	be.long	3OBJ[1SBJ]|be.long	1
headdress.	PL	headdress.|PL	1
hear.about	INST[1SBJ]	hear.about|INST[1SBJ]	1
INST[1SBJ]	be.long	INST[1SBJ]|be.long	1
be.long	headdress	be.long|headdress	1
headdress	DEF	headdress|DEF	1
nice	how	nice|how	1
3SBJ<NMLZ.P>IMPL	PST	3SBJ<NMLZ.P>IMPL|PST	1
INCH	put.on	INCH|put.on	2
be.far	EMP	be.far|EMP	1
EMP	place	EMP|place	1
place	3SBJ.INDF.	place|3SBJ.INDF.	2
3SBJ.INDF.	nearly	3SBJ.INDF.|nearly	1
nearly	be.one	nearly|be.one	1
be.one	fathom<nmlz>	be.one|fathom<nmlz>	1
PROG	be.so<3sbj.stv>long.	PROG|be.so<3sbj.stv>long.	1
be.so<3sbj.stv>long.	around	be.so<3sbj.stv>long.|around	1
around	be.so	around|be.so	1
be.so	be.one	be.so|be.one	1
here.and.there	well	here.and.there|well	1
well	be.far	well|be.far	1
be.far	UNK	be.far|UNK	1
UNK	place	UNK|place	1
DEF	name	DEF|name	1
name	TH.IMPL[NMLZ]	name|TH.IMPL[NMLZ]	1
TH.IMPL[NMLZ]	be.long	TH.IMPL[NMLZ]|be.long	1
headdress.	DEM	headdress.|DEM	1
very	3PL	very|3PL	1
imitate	3SBJ.IMPL	imitate|3SBJ.IMPL	3
3SBJ.IMPL	EMPH	3SBJ.IMPL|EMPH	1
EMPH	wood	EMPH|wood	1
wood	peck	wood|peck	1
peck	3OBJ	peck|3OBJ	3
NMLZ.A	ITER	NMLZ.A|ITER	1
INCH	turn.around	INCH|turn.around	3
turn.around	face	turn.around|face	3
DEF	peck	DEF|peck	2
also	be.thick	also|be.thick	1
be.thick	headdress	be.thick|headdress	3
headdress	DEM	headdress|DEM	1
be.a.lot	EMP	be.a.lot|EMP	2
EMP	put.on	EMP|put.on	1
3SBJ.INDF	woodpecker.scalp.headdress	3SBJ.INDF|woodpecker.scalp.headdress	1
woodpecker.scalp.headdress	PST	woodpecker.scalp.headdress|PST	1
3SBJ.INDF.	no	3SBJ.INDF.|no	1
ADVS	indian	ADVS|indian	1
indian	NEG.EMPH	indian|NEG.EMPH	1
use	TH.3OBJ	use|TH.3OBJ	1
NEG.EMPH	all	NEG.EMPH|all	1
all	wear.on.head	all|wear.on.head	1
wear.on.head	3SBJ.DEF	wear.on.head|3SBJ.DEF	3
some	poor.folks	some|poor.folks	1
poor.folks	3NEG	poor.folks|3NEG	1
3POSS	wear.on.head	3POSS|wear.on.head	1
wear.on.head	NMLZ	wear.on.head|NMLZ	2
AFF	rich.folks	AFF|rich.folks	1
some	SER	some|SER	1
SER	be.so	SER|be.so	1
DEF	be.a.lot	DEF|be.a.lot	1
be.a.lot	have	be.a.lot|have	1
have	NMLZ	have|NMLZ	1
woodpecker.	DEM.PROX	woodpecker.|DEM.PROX	1
dry	cl.long	dry|cl.long	1
cl.long	NMLZ.A	cl.long|NMLZ.A	1
tear	3SBJ.IMPL	tear|3SBJ.IMPL	1
3POSS	jaw	3POSS|jaw	1
jaw	3POSS.	jaw|3POSS.	1
DEM	dry<nmlz.p>	DEM|dry<nmlz.p>	1
3SBJ.INDF.	be.thick	3SBJ.INDF.|be.thick	1
headdress	when	headdress|when	1
think[nmlz]	dance	think[nmlz]|dance	1
then	use	then|use	1
DEM.DIST	imitate	DEM.DIST|imitate	1
3POSS	wood	3POSS|wood	1
wood	DEM	wood|DEM	1
AFF	also	AFF|also	2
dance	NMLZ	dance|NMLZ	1
3POSS.	hummingbird	3POSS.|hummingbird	1
hummingbird	DEM	hummingbird|DEM	1
ADVS	rich.folks	ADVS|rich.folks	1
have	by.hand	have|by.hand	1
NMLZ.A	hummingbird.	NMLZ.A|hummingbird.	1
hummingbird.	3NEG	hummingbird.|3NEG	1
all	own	all|own	1
own	3SBJ.DEF	own|3SBJ.DEF	1
poor.folks.	DEF	poor.folks.|DEF	1
DEF	be.important	DEF|be.important	2
be.important	NMLZ.P	be.important|NMLZ.P	2
PROG	wear.on.head	PROG|wear.on.head	2
wear.on.head	3SBJ.DEF.	wear.on.head|3SBJ.DEF.	5
3SBJ.DEF.	hummingbird	3SBJ.DEF.|hummingbird	1
hummingbird	DUB	hummingbird|DUB	1
watch	TH.IMPL[NMLZ]	watch|TH.IMPL[NMLZ]	1
TH.IMPL[NMLZ]	now	TH.IMPL[NMLZ]|now	1
NMLZ.P	hummingbird	NMLZ.P|hummingbird	1
INCH	DEF	INCH|DEF	3
DEF	twist.around	DEF|twist.around	1
twist.around	face	twist.around|face	1
CAUS	NMLZ	CAUS|NMLZ	1
EMPH	men	EMPH|men	1
men	INCH	men|INCH	1
hummingbird	DEM.DIST	hummingbird|DEM.DIST	1
do	NMLZ.P.	do|NMLZ.P.	2
NMLZ.P.	when	NMLZ.P.|when	1
be.a.lot	wear.on.head	be.a.lot|wear.on.head	1
wear.on.head	3SBJ.INDF	wear.on.head|3SBJ.INDF	1
rich.folks	DEM	rich.folks|DEM	1
EMPH	have.nothing	EMPH|have.nothing	1
have.nothing	NMLZ.P	have.nothing|NMLZ.P	1
NEG.EMPH	wear.on.head	NEG.EMPH|wear.on.head	1
PROG	cap	PROG|cap	1
PROG	doctor	PROG|doctor	3
doctor	also	doctor|also	1
EMPH	another.kind	EMPH|another.kind	1
DEF	be.a.dance	DEF|be.a.dance	1
be.a.dance	NMLZ.INF	be.a.dance|NMLZ.INF	1
3SBJ.DEF.	doctor.headdress	3SBJ.DEF.|doctor.headdress	1
doctor.headdress	DEM.DIST	doctor.headdress|DEM.DIST	1
indian	go.to	indian|go.to	2
go.to	doctor	go.to|doctor	1
doctor	3SBJ.DEF	doctor|3SBJ.DEF	2
AFF	indian	AFF|indian	1
fetch	3SBJ<NMLZ.P>IMPL	fetch|3SBJ<NMLZ.P>IMPL	1
3SBJ<NMLZ.P>IMPL	DEM.PROX	3SBJ<NMLZ.P>IMPL|DEM.PROX	1
3SBJ.DEF	doctor.headdress.	3SBJ.DEF|doctor.headdress.	2
doctor.headdress.	AFF	doctor.headdress.|AFF	2
INCH	wear.on.head	INCH|wear.on.head	1
3POSS	cane	3POSS|cane	2
cane	3POSS.	cane|3POSS.	2
3POSS	belt	3POSS|belt	1
belt	3POSS.	belt|3POSS.	1
PROG	be.three	PROG|be.three	2
be.three	3SBJ.IMPL	be.three|3SBJ.IMPL	1
3SBJ.IMPL	around	3SBJ.IMPL|around	1
around	bring	around|bring	1
3POSS.	swallowing.feather.	3POSS.|swallowing.feather.	1
swallowing.feather.	doctor.pipe.	swallowing.feather.|doctor.pipe.	1
doctor.pipe.	DEM	doctor.pipe.|DEM	1
be.so.many	3SBJ.IMPL	be.so.many|3SBJ.IMPL	1
3SBJ.IMPL	use	3SBJ.IMPL|use	1
INCH	doctor	INCH|doctor	1
doctor	3SBJ.IMPL.	doctor|3SBJ.IMPL.	1
then	wear.on.head	then|wear.on.head	1
be.so.many	3SBJ<NMLZ.P>IMPL.	be.so.many|3SBJ<NMLZ.P>IMPL.	1
PROG	make.fancy	PROG|make.fancy	1
3SBJ.IMPL.	something	3SBJ.IMPL.|something	1
PROG	INDF	PROG|INDF	3
EMP	be.feather	EMP|be.feather	1
be.feather	NMLZ.P	be.feather|NMLZ.P	1
1SBJ	ADVS	1SBJ|ADVS	1
doctor	3POSS	doctor|3POSS	1
DEF	wear.on.head	DEF|wear.on.head	1
3POSS.	buck.skin	3POSS.|buck.skin	1
ITER	put.on	ITER|put.on	1
3SBJ.INDF.	be.forehead	3SBJ.INDF.|be.forehead	1
be.forehead	3SBJ.DEF[NMLZ.LOC]	be.forehead|3SBJ.DEF[NMLZ.LOC]	2
3SBJ.DEF[NMLZ.LOC]	on.that.side.	3SBJ.DEF[NMLZ.LOC]|on.that.side.	1
ITER	tie	ITER|tie	1
tie	3SBJ.INDF	tie|3SBJ.INDF	1
be.back.of.head	3SBJ.INDF[NMLZ.LOC]	be.back.of.head|3SBJ.INDF[NMLZ.LOC]	1
3SBJ.INDF[NMLZ.LOC]	on.that.side.	3SBJ.INDF[NMLZ.LOC]|on.that.side.	1
on.that.side.	CESS	on.that.side.|CESS	1
long.ago	indian	long.ago|indian	1
3SBJ.DEF	five	3SBJ.DEF|five	1
cl.time	EMP	cl.time|EMP	4
EMP	dance	EMP|dance	4
CESS	dance	CESS|dance	5
3SBJ.INDF	acorn.flour	3SBJ.INDF|acorn.flour	1
acorn.flour	PROG	acorn.flour|PROG	1
stir	NMLZ.P.	stir|NMLZ.P.	1
wear.dress	REFL	wear.dress|REFL	3
REFL	NMLZ.A	REFL|NMLZ.A	2
NMLZ.A	NEG.EMPH	NMLZ.A|NEG.EMPH	1
NEG.EMPH	dance	NEG.EMPH|dance	1
EMPH	young.woman	EMPH|young.woman	1
young.woman	PROG	young.woman|PROG	1
only	EMP	only|EMP	1
five	be.so.many	five|be.so.many	1
cl.days	DEM	cl.days|DEM	1
stir	NMLZ.P	stir|NMLZ.P	2
all	pound	all|pound	2
dance	3SBJ.INDF[NMLZ].	dance|3SBJ.INDF[NMLZ].	1
ADVS	white.man	ADVS|white.man	1
like	NEG.EMPH	like|NEG.EMPH	1
so	dance	so|dance	6
indian.style	PROG	indian.style|PROG	1
3SBJ.INDF	EMPH.	3SBJ.INDF|EMPH.	1
EMPH.	PROG	EMPH.|PROG	1
around	go<nmlz.p>	around|go<nmlz.p>	2
go<nmlz.p>	PROG	go<nmlz.p>|PROG	1
around	go<nmlz.p>.	around|go<nmlz.p>.	2
PROG	go.along.with	PROG|go.along.with	1
go.along.with	3SBJ.DEF	go.along.with|3SBJ.DEF	1
DEF	doctor	DEF|doctor	1
doctor	PROG	doctor|PROG	1
NMLZ.P.	sucking.shaman.	NMLZ.P.|sucking.shaman.	1
sucking.shaman.	sometimes	sucking.shaman.|sometimes	1
be.three	dance	be.three|dance	1
UNK	doctor.	UNK|doctor.	1
person	like	person|like	1
like	AFF	like|AFF	1
dance	INST.IMPL[NMLZ].	dance|INST.IMPL[NMLZ].	1
INST.IMPL[NMLZ].	PROG	INST.IMPL[NMLZ].|PROG	1
center	EMP	center|EMP	1
EMP	stand.up	EMP|stand.up	1
stand.up	3SBJ.DEF	stand.up|3SBJ.DEF	2
INCH	be.up	INCH|be.up	2
man	man	man|man	1
man	PL	man|PL	1
PL	go.to.dance	PL|go.to.dance	1
go.to.dance	3SBJ.DEF	go.to.dance|3SBJ.DEF	1
INCH	be.a.lot	INCH|be.a.lot	1
EMP	stand.up[3sbj].	EMP|stand.up[3sbj].	1
stand.up[3sbj].	DEM	stand.up[3sbj].|DEM	1
AFF	girl	AFF|girl	2
girl	EMPH	girl|EMPH	1
only	dance	only|dance	1
ADVS	be.married	ADVS|be.married	1
be.married	NMLZ.A	be.married|NMLZ.A	1
NMLZ.A	girl.	NMLZ.A|girl.	1
3SG	wherever	3SG|wherever	1
INST.IMPL[3SBJ.PASS]	go.to	INST.IMPL[3SBJ.PASS]|go.to	1
go.to	go.to.dance	go.to|go.to.dance	1
go.to.dance	IMP	go.to.dance|IMP	1
IMP	DEM	IMP|DEM	1
PROG	go.to.dance	PROG|go.to.dance	1
go.to.dance	3SBJ.DEF.	go.to.dance|3SBJ.DEF.	1
at.last	daylight	at.last|daylight	1
daylight	PROG	daylight|PROG	1
all.night	dance	all.night|dance	1
INST.IMPL[3SBJ.DEF].	around	INST.IMPL[3SBJ.DEF].|around	1
be.near	be.dawn	be.near|be.dawn	2
be.dawn	NMLZ.INF	be.dawn|NMLZ.INF	2
go<nmlz.p>.	PROG	go<nmlz.p>.|PROG	1
UNK	sit.down.to.rest	UNK|sit.down.to.rest	1
like	PROG	like|PROG	1
ITER	a.while	ITER|a.while	1
sit.down.to.rest.	DEF	sit.down.to.rest.|DEF	1
INCH	be.tired	INCH|be.tired	2
NMLZ.INF	3SUB	NMLZ.INF|3SUB	2
3SUB	3PL	3SUB|3PL	1
INDF	doctor.	INDF|doctor.	1
doctor.	ITER	doctor.|ITER	1
first	stand.up	first|stand.up	1
3SBJ.DEF	in.the.center.	3SBJ.DEF|in.the.center.	1
in.the.center.	five	in.the.center.|five	1
3SBJ.INDF	five	3SBJ.INDF|five	1
when	CESS	when|CESS	1
dance	INST.IMPL[3SBJ.DEF]	dance|INST.IMPL[3SBJ.DEF]	4
pound	TH.IMPL[NMLZ].	pound|TH.IMPL[NMLZ].	1
TH.IMPL[NMLZ].	acorns	TH.IMPL[NMLZ].|acorns	1
acorns	PROG	acorns|PROG	2
DEM.DIST	eat	DEM.DIST|eat	1
NMLZ.P	when	NMLZ.P|when	1
very	imitate	very|imitate	1
long.ago	DEM.DIST	long.ago|DEM.DIST	1
NMLZ.P.	wear.dress	NMLZ.P.|wear.dress	1
be.one	3SBJ.IMPL	be.one|3SBJ.IMPL	4
3SBJ.IMPL	acorns	3SBJ.IMPL|acorns	1
pound	3OBJ	pound|3OBJ	1
leach[nmlz]	AFF	leach[nmlz]|AFF	1
AFF	in.the.morning	AFF|in.the.morning	1
in.the.morning	when	in.the.morning|when	1
out	dance	out|dance	3
INST.IMPL[3SBJ.DEF]	INCH	INST.IMPL[3SBJ.DEF]|INCH	1
INST.IMPL[3SBJ.DEF]	AFF	INST.IMPL[3SBJ.DEF]|AFF	1
glass.beads	PROG	glass.beads|PROG	1
PROG	be.a.lot	PROG|be.a.lot	2
be.a.lot	wear.around.neck	be.a.lot|wear.around.neck	1
wear.around.neck	3SBJ.DEF.	wear.around.neck|3SBJ.DEF.	1
headdress	some	headdress|some	1
some	PROG	some|PROG	1
some	wear[3sbj.def]	some|wear[3sbj.def]	1
3SBJ.DEF[NMLZ.LOC]	man.	3SBJ.DEF[NMLZ.LOC]|man.	1
man.	women	man.|women	1
women	ADVS	women|ADVS	1
indian.style	DEF	indian.style|DEF	1
PL	wear.on.head	PL|wear.on.head	1
girl.	dress.	girl.|dress.	1
dress.	front.dress.	dress.|front.dress.	1
front.dress.	girl	front.dress.|girl	1
only	wear	only|wear	1
wear	3SBJ.DEF	wear|3SBJ.DEF	1
3SBJ.DEF	front.dress	3SBJ.DEF|front.dress	1
front.dress	finally	front.dress|finally	1
finally	PL	finally|PL	1
PL	wear	PL|wear	1
wear	3SBJ.DEF.	wear|3SBJ.DEF.	1
at.last	out	at.last|out	1
INST.IMPL[3SBJ.DEF]	women	INST.IMPL[3SBJ.DEF]|women	1
bał,	PROG	bał,|PROG	1
out	go.along	out|go.along	1
do	NMLZ.P	do|NMLZ.P	1
NMLZ.P	long.ago.	NMLZ.P|long.ago.	1
long.ago.	girl	long.ago.|girl	1
DEF	pubesce	DEF|pubesce	1
pubesce	NMLZ.INF	pubesce|NMLZ.INF	1
3POSS.	five	3POSS.|five	1
cl.days	fire	cl.days|fire	1
fire	NEG.EMPH	fire|NEG.EMPH	1
NEG.EMPH	look.at	NEG.EMPH|look.at	1
other.direction	PROG	other.direction|PROG	1
only	face.that.way	only|face.that.way	1
face.that.way	sit	face.that.way|sit	1
DEM.DIST	hang.down	DEM.DIST|hang.down	1
hang.down	cl.like.hair	hang.down|cl.like.hair	1
cl.like.hair	CAUS	cl.like.hair|CAUS	1
EMP	be<nmlz.loc>eyes	EMP|be<nmlz.loc>eyes	1
be<nmlz.loc>eyes	3SBJ.DEF[POSS].	be<nmlz.loc>eyes|3SBJ.DEF[POSS].	1
3SBJ.DEF[POSS].	PROG	3SBJ.DEF[POSS].|PROG	1
cross.legs	sit	cross.legs|sit	1
AFF	out	AFF|out	1
then	use.legs	then|use.legs	1
use.legs	3SBJ.DEF.	use.legs|3SBJ.DEF.	1
in.the.morning	go.to	in.the.morning|go.to	1
3SBJ.DEF	river[loc].	3SBJ.DEF|river[loc].	1
river[loc].	DEF	river[loc].|DEF	1
EMP	bathe	EMP|bathe	1
3SBJ.DEF	five.	3SBJ.DEF|five.	1
five.	DEM	five.|DEM	1
